Date	2022年07月22日金曜日 10時41分42秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[usec]	12000
平均回数	10000
ｽﾑｰｼﾞﾝｸﾞ	0
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
540.556	0.912782
540.899	0.922647
541.243	0.924446
541.586	0.912356
541.930	0.911567
542.273	0.904228
542.617	0.897506
542.960	0.904636
543.304	0.899159
543.647	0.898264
543.990	0.887618
544.333	0.887488
544.677	0.883215
545.020	0.882893
545.363	0.874054
545.706	0.876612
546.049	0.856266
546.392	0.871337
546.735	0.873447
547.078	0.871616
547.421	0.862644
547.764	0.859002
548.106	0.847254
548.449	0.849249
548.792	0.848077
549.135	0.840117
549.477	0.830805
549.820	0.834870
550.162	0.827131
550.505	0.816778
550.847	0.821199
551.190	0.825531
551.532	0.818762
551.875	0.807308
552.217	0.803612
552.559	0.803080
552.901	0.806392
553.244	0.807034
553.586	0.794595
553.928	0.790166
554.270	0.790072
554.612	0.781323
554.954	0.774818
555.296	0.775927
555.638	0.768915
555.980	0.768755
556.322	0.765307
556.663	0.753929
557.005	0.752473
557.347	0.753198
557.689	0.742097
558.030	0.742241
558.372	0.739540
558.713	0.733189
559.055	0.726140
559.396	0.723377
559.738	0.713027
560.079	0.712810
560.421	0.698681
560.762	0.712248
561.103	0.703302
561.444	0.701787
561.786	0.693474
562.127	0.691195
562.468	0.684366
562.809	0.694000
563.150	0.674080
563.491	0.668577
563.832	0.666877
564.173	0.669483
564.514	0.658387
564.855	0.655484
565.195	0.654501
565.536	0.642610
565.877	0.645580
566.218	0.626389
566.558	0.631420
566.899	0.620996
567.239	0.620978
567.580	0.612793
567.920	0.612908
568.261	0.605417
568.601	0.612949
568.941	0.602451
569.282	0.598013
569.622	0.595205
569.962	0.589912
570.302	0.582556
570.643	0.579581
570.983	0.579379
571.323	0.576645
571.663	0.572560
572.003	0.570918
572.343	0.559013
572.683	0.548118
573.022	0.532625
573.362	0.513632
573.702	0.485617
574.042	0.468882
574.381	0.456705
574.721	0.455332
575.061	0.451837
575.400	0.451059
575.740	0.448966
576.079	0.445077
576.419	0.423702
576.758	0.395088
577.097	0.370108
577.437	0.354976
577.776	0.349213
578.115	0.347683
578.454	0.347652
578.794	0.360940
579.133	0.373032
579.472	0.383006
579.811	0.374140
580.150	0.343803
580.489	0.307539
580.828	0.276774
581.167	0.255981
581.505	0.241814
581.844	0.240068
582.183	0.254507
582.522	0.291375
582.860	0.333242
583.199	0.373069
583.538	0.396002
583.876	0.400000
584.215	0.386198
584.553	0.367431
584.891	0.352719
585.230	0.349039
585.568	0.350642
585.906	0.358411
586.245	0.366530
586.583	0.376551
586.921	0.383802
587.259	0.385690
587.597	0.386337
587.935	0.396459
588.273	0.413853
588.611	0.436584
588.949	0.456004
589.287	0.453112
589.625	0.455372
589.963	0.456359
590.300	0.457088
590.638	0.454877
590.976	0.452202
591.313	0.450248
591.651	0.449576
591.989	0.448912
592.326	0.445622
592.664	0.439931
593.001	0.437763
593.338	0.429626
593.676	0.425160
594.013	0.429135
594.350	0.431070
594.687	0.427401
595.025	0.427279
595.362	0.428625
595.699	0.426837
596.036	0.428121
596.373	0.430732
596.710	0.428151
597.047	0.427691
597.384	0.429718
597.720	0.429874
598.057	0.426084
598.394	0.426406
598.731	0.422881
599.067	0.421563
599.404	0.420517
599.741	0.418449
600.077	0.415510
600.414	0.417221
600.750	0.417749
601.087	0.416804
601.423	0.412722
601.759	0.411477
602.096	0.408939
602.432	0.403363
602.768	0.404097
603.104	0.406854
603.440	0.402808
603.776	0.403072
604.112	0.405176
604.448	0.405641
604.784	0.406578
605.120	0.405190
605.456	0.406032
605.792	0.404910
606.128	0.405875
606.463	0.403490
606.799	0.404859
607.135	0.401677
607.470	0.404693
607.806	0.398616
608.142	0.401652
608.477	0.398981
608.812	0.397501
609.148	0.394518
609.483	0.391614
609.819	0.389426
610.154	0.392686
610.489	0.393738
610.824	0.383639
611.159	0.391300
611.494	0.385642
611.830	0.387640
612.165	0.386032
612.500	0.381999
612.834	0.386466
613.169	0.383004
613.504	0.382919
613.839	0.387672
614.174	0.385699
614.509	0.390505
614.843	0.390752
615.178	0.386377
615.512	0.385914
615.847	0.385049
616.182	0.381544
616.516	0.375033
616.850	0.375732
617.185	0.374483
617.519	0.373796
617.853	0.368820
618.188	0.370993
618.522	0.375098
618.856	0.368087
619.190	0.368664
619.524	0.369238
619.858	0.366348
620.192	0.370268
620.526	0.365763
620.860	0.363368
621.194	0.365047
621.528	0.368217
621.862	0.364848
622.195	0.363009
622.529	0.364855
622.863	0.365653
623.196	0.364785
623.530	0.362736
623.864	0.364394
624.197	0.360811
624.530	0.353777
624.864	0.355258
625.197	0.355356
625.531	0.354731
625.864	0.353871
626.197	0.356096
626.530	0.357037
626.863	0.360789
627.196	0.349129
627.529	0.356856
627.862	0.352537
628.195	0.352741
628.528	0.359366
628.861	0.349364
629.194	0.353535
629.527	0.349483
629.860	0.357974
630.192	0.348556
630.525	0.349880
630.858	0.346301
631.190	0.349609
631.523	0.344308
631.855	0.343244
632.188	0.349695
632.520	0.341694
632.852	0.342120
633.185	0.334718
633.517	0.351002
633.849	0.342947
634.182	0.344731
634.514	0.336025
634.846	0.335931
635.178	0.337401
635.510	0.337183
635.842	0.349724
636.174	0.345059
636.506	0.346734
636.837	0.342771
637.169	0.347487
637.501	0.335413
637.833	0.340512
638.164	0.338414
638.496	0.323568
638.828	0.324966
639.159	0.335404
639.491	0.333879
639.822	0.331722
640.154	0.331629
640.485	0.333444
640.816	0.329771
641.147	0.335116
641.479	0.333079
641.810	0.317901
642.141	0.315346
642.472	0.321649
642.803	0.316166
643.134	0.327820
643.465	0.325636
643.796	0.318993
644.127	0.333726
644.458	0.316233
644.789	0.319710
645.119	0.327838
645.450	0.319106
645.781	0.325821
646.111	0.329084
646.442	0.326240
646.773	0.318636
647.103	0.323125
647.433	0.322122
647.764	0.325775
648.094	0.321208
