Date	2022年12月13日火曜日 03時49分03秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	2
平均回数	10000
ｽﾑｰｼﾞﾝｸﾞ	0
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	190.664
保存終了波長[nm]	884.878
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
651.725	0.242275
652.055	0.238269
652.385	0.228539
652.715	0.247860
653.044	0.237459
653.374	0.243967
653.704	0.239363
654.033	0.247091
654.363	0.207712
654.692	-0.000000
655.022	-0.000000
655.351	-0.000000
655.680	-0.000000
656.010	-0.000000
656.339	-0.000000
656.668	-0.000000
656.997	-0.000000
657.326	0.010162
657.655	0.180749
657.984	0.221112
658.313	0.228275
658.642	0.227087
658.971	0.223509
659.300	0.218578
659.629	0.223035
659.958	0.218226
660.286	0.224496
660.615	0.228029
660.944	0.212538
661.272	0.214603
661.601	0.242059
661.929	0.221986
662.258	0.213764
662.586	0.215385
662.915	0.230997
663.243	0.219829
663.571	0.229507
663.899	0.214567
664.228	0.232808
664.556	0.217156
664.884	0.225211
665.212	0.234082
665.540	0.231255
665.868	0.207052
666.196	0.220761
666.524	0.225700
666.852	0.222882
667.179	0.221421
667.507	0.228248
667.835	0.224604
668.162	0.227459
668.490	0.216999
668.818	0.228105
669.145	0.220683
669.473	0.229420
669.800	0.221453
670.127	0.226275
670.455	0.235559
670.782	0.220157
671.109	0.220071
671.436	0.229050
671.764	0.224178
672.091	0.227043
672.418	0.216787
672.745	0.222968
673.072	0.210602
673.399	0.214741
673.726	0.216853
674.053	0.225182
674.379	0.226571
674.706	0.214603
675.033	0.217156
675.359	0.220367
675.686	0.202711
676.013	0.231117
676.339	0.217038
676.666	0.218239
676.992	0.207830
677.318	0.202630
677.645	0.220618
677.971	0.203671
678.297	0.216419
678.624	0.207980
678.950	0.217834
679.276	0.209964
679.602	0.227317
679.928	0.205114
680.254	0.219460
680.580	0.207209
680.906	0.204139
681.232	0.216060
681.558	0.200958
681.883	0.202578
682.209	0.209327
682.535	0.204655
682.860	0.193723
683.186	0.196472
683.511	0.212763
683.837	0.206569
684.162	0.217325
684.488	0.209742
684.813	0.213208
685.138	0.212183
685.464	0.205298
685.789	0.215383
686.114	0.214121
686.439	0.218833
686.764	0.204002
687.089	0.210454
687.414	0.213316
687.739	0.203923
688.064	0.209082
688.389	0.209129
688.714	0.208635
689.039	0.198303
689.363	0.209699
689.688	0.201526
690.013	0.195550
690.337	0.211570
690.662	0.208259
690.986	0.205509
691.311	0.195213
691.635	0.189617
691.959	0.208512
692.284	0.203630
692.608	0.194457
692.932	0.202439
693.256	0.201955
693.580	0.208540
693.904	0.200220
694.228	0.183349
694.552	0.189483
694.876	0.210707
695.200	0.194167
